PARCELID,FEDERAL_ID,STATE_ID,NAME,Population,ADDRESS,CITY,ZIPCODE,COUNTY,PHONE,TYPE,OWNER,OPERATING,OP_CLASS,YR_BUILT,FSOURCE,DATASOURCE,PROGRAMS,GRADES,LOW_GRADE,HIGH_GRADE,PRINCIPAL,ENROLLMENT,TEACHERS,STDTCH_RT,MIGRNT_STD,TITLE1SCHO,MAGNETINFO,COMMENTS,FREE_LUNCH,REDUCED_LU,FISH_FAC1,FISH_FAC2,BBSERVICE,BBPROVIDER,BBSPEED,DSTREAMSPD,FDOE_MSID,NCES_PUB,NCES_PRIV,FDOE_PRV,LAT_DD,LONG_DD,MGRS,GCID,ACRES,DESCRIPT,FLAG,UPDATE_DAY,FGDLAQDATE,AUTOID,AGELO,AGEHI,n
7.2217E+11,NA,NA,NOVA SOUTHEASTERN UNIVERSITY - ABRAHAM S. FISCHLER SCHOOL OF EDUCATION,639,1750 NE 167 ST,NORTH MIAMI BEACH,33162,MIAMI-DADE,800-986-3223,COLLEGE/UNIVERSITY,NOVA SOUTHEASTERN UNIVERSITY I,PRIVATE,PRIVATE,1961,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.92916812,-80.1656658,17RNJ8355068106,7354,7.49357172,NOVA SOUTHEASTERN UNIVERSITY - ABRAHAM S. FISCHLER SCHOOL OF EDUCATION,V,7/29/2016,9/15/2017,7489,19,35,2
2.92226E+14,136303,NA,ORANGE TECHNICAL COLLEGE-ORLANDO CAMPUS,1068,301 W AMELIA STREET,ORLANDO,32801,ORANGE,NA,COLLEGE/UNIVERSITY,SCHOOL BOARD OF ORANGE COUNTY,COUNTY,PUBLIC,1990,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.55035202,-81.38378557,17RMM6245958230,8561,7.72160034,ORANGE TECHNICAL COLLEGE-ORLANDO CAMPUS,V,4/17/2017,9/15/2017,8500,19,35,1
5.04101E+11,454883,NA,ORION COLLEGE (FORMERLY ALLIED HEALTH INSTITUTE),136,51 N STATE ROAD 7,PLANTATION,33317,BROWARD,NA,COLLEGE/UNIVERSITY,WESTGATE PLAZA INC,PRIVATE,PRIVATE,1960,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,441,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,26.12209837,-80.20373504,17RNJ7960789449,6611,0.7442147,ORION COLLEGE (FORMERLY ALLIED HEALTH INSTITUTE),V,3/29/2016,9/15/2017,6779,19,35,1
7.44343E+16,136330,NA,PALM BEACH ATLANTIC UNIVERSITY,2800,901 S FLAGLER DR,WEST PALM BEACH,33401,PALM BEACH,561-803-2000,COLLEGE/UNIVERSITY,PALM BEACH ATLANTIC UNIVERSITY,PRIVATE,PRIVATE,1935,GEOPLAN,PALM BEACH COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,26.70405344,-80.0525068,17RNK9425354007,2255,23.43772842,PALM BEACH ATLANTIC UNIVERSITY,V,8/29/2001,9/15/2017,2415,19,35,1
4.37444E+15,NA,NA,PALM BEACH STATE COLLEGE - BELLE GLADE CAMPUS,1284,1977 COLLEGE DR,BELLE GLADE,33430,PALM BEACH,561-996-7222,COLLEGE/UNIVERSITY,PALM BEACH STATE COLLEGE,STATE,PUBLIC,1977,GEOPLAN,PALM BEACH COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY PALM BEACH COMMUNITY COLLEGE - GLADES CAMPUS),0,0,0,0,U,NA,NA,0,3/1/2012,5/16/2012,NA,NA,26.67673154,-80.68828229,17RNK3101550669,4342,40.00733131,PALM BEACH STATE COLLEGE - BELLE GLADE CAMPUS,V,5/14/2012,9/15/2017,4207,19,35,4
6.43472E+15,NA,NA,PALM BEACH STATE COLLEGE - BOCA RATON CAMPUS,22950,3000 SAINT LUCIE AVE,BOCA RATON,33431,PALM BEACH,561-393-7222,COLLEGE/UNIVERSITY,PALM BEACH STATE COLLEGE,STATE,PUBLIC,1968,GEOPLAN,PALM BEACH COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY PALM BEACH COMMUNITY COLLEGE - SOUTH CAMPUS),0,0,0,0,U,NA,NA,0,3/1/2012,5/16/2012,NA,NA,26.37936792,-80.09842389,17RNK8993818012,4376,715.2847526,PALM BEACH STATE COLLEGE - BOCA RATON CAMPUS,V,5/14/2012,9/15/2017,4241,19,35,4
4.34429E+14,136358,NA,PALM BEACH STATE COLLEGE - LAKE WORTH CAMPUS,3694,4200 S CONGRESS AVE,LAKE WORTH,33461,PALM BEACH,561-967-7222,COLLEGE/UNIVERSITY,PALM BEACH STATE COLLEGE,STATE,PUBLIC,1967,GEOPLAN,PALM BEACH COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY PALM BEACH COMMUNITY COLLEGE - CENTRAL CAMPUS),0,0,0,0,U,NA,NA,0,3/1/2012,5/16/2012,NA,NA,26.61300879,-80.08706701,17RNK9088743898,4369,115.1311487,PALM BEACH STATE COLLEGE - LAKE WORTH CAMPUS,V,5/14/2012,9/15/2017,4234,19,35,4
5.24342E+16,NA,NA,PALM BEACH STATE COLLEGE - PALM BEACH GARDENS,3889,3160 PGA BLVD,PALM BEACH GARDENS,33410,PALM BEACH,561-624-7222,COLLEGE/UNIVERSITY,PALM BEACH STATE COLLEGE,STATE,PUBLIC,1982,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY PALM BEACH COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,3/1/2012,5/16/2012,NA,NA,26.84143589,-80.08007921,17RNK9140069204,5643,121.2067992,PALM BEACH STATE COLLEGE - PALM BEACH GARDENS,V,5/14/2012,9/15/2017,5506,19,35,4
4.02101E+11,NA,NA,PALM CHRISTIAN ACADEMY OF PORT CHARLOTTE,,390 FLAMINGO BLVD,PORT CHARLOTTE,33954,CHARLOTTE,941-255-5544,COLLEGE/UNIVERSITY,PALM TABERNACLE MINISTRIES INC,PRIVATE,PRIVATE,1998,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,27.02238209,-82.17068934,17RLK8386889453,1468,9.95256655,PALM CHRISTIAN ACADEMY OF PORT CHARLOTTE,V,11/6/2007,9/15/2017,1622,19,35,1
R04 422 19 0000 0070 0031,NA,NA,PASCO-HERNANDO STATE COLLEGE - BROOKSVILLE CAMPUS,2337,11415 PONCE DE LEON BLVD,BROOKSVILLE,34601,HERNANDO,352-796-6726,COLLEGE/UNIVERSITY,PASCO HERNANDO STATE COLLEGE,STATE,PUBLIC,1976,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY PASCO-HERNANDO COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.59489242,-82.40423419,17RLM6269063910,3009,99.83518987,PASCO-HERNANDO STATE COLLEGE - BROOKSVILLE CAMPUS,V,5/14/2012,9/15/2017,2873,19,35,5
2.12421E+18,NA,NA,PASCO-HERNANDO STATE COLLEGE - EAST CAMPUS,2810,36727 BLANTON ROAD,DADE CITY,33523,PASCO,352-567-6701,COLLEGE/UNIVERSITY,PASCO HERNANDO STATE COLLEGE,STATE,PUBLIC,1974,GEOPLAN,PASCO COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY PASCO HERNANDO COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,3/1/2012,5/16/2012,NA,NA,28.37922043,-82.21495405,17RLM8095939812,4137,120.0760462,PASCO-HERNANDO STATE COLLEGE - EAST CAMPUS,V,5/14/2012,9/15/2017,3908,19,35,5
1.7253E+18,136400,NA,PASCO-HERNANDO STATE COLLEGE - NEW PORT RICHEY CAMPUS,3093,10230 RIDGE ROAD,NEW PORT RICHEY,34654,PASCO,727-847-2727,COLLEGE/UNIVERSITY,PASCO HERNANDO STATE COLLEGE,STATE,PUBLIC,1976,GEOPLAN,PASCO COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY PASCO HERNANDO COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,3/1/2012,5/16/2012,NA,NA,28.27576637,-82.64631944,17RLM3853128850,4054,132.1455222,PASCO-HERNANDO STATE COLLEGE - NEW PORT RICHEY CAMPUS,V,5/14/2012,9/15/2017,4053,19,35,5
2.02629E+18,NA,NA,PASCO-HERNANDO STATE COLLEGE - PORTER CAMPUS AT WIREGRASS RANCH,1443,2727 MANSFIELD BOULEVARD,WESLEY CHAPEL,33543,PASCO,813-527-6615,COLLEGE/UNIVERSITY,PASCO HERNANDO STATE COLLEGE,STATE,PUBLIC,2014,GEOPLAN,FDOE COLLEGE 2016,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.19262599,-82.32791835,17RLM6966219254,7293,61.66144062,PASCO-HERNANDO STATE COLLEGE - PORTER CAMPUS AT WIREGRASS RANCH,V,3/29/2016,9/15/2017,7428,19,35,5
R32 423 17 0000 0020 0010,NA,NA,PASCO-HERNANDO STATE COLLEGE - SPRING HILL CAMPUS,1842,450 BEVERLY CT,SPRING HILL,34606,HERNANDO,352-688-8798,COLLEGE/UNIVERSITY,PASCO HERNANDO STATE COLLEGE,STATE,PUBLIC,2010,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY PASCO HERNANDO COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.44361537,-82.63079964,17RLM4030547428,3019,78.69526266,PASCO-HERNANDO STATE COLLEGE - SPRING HILL CAMPUS,V,5/14/2012,9/15/2017,2883,19,35,5
351S304105000000,NA,NA,PENSACOLA CHRISTIAN COLLEGE,4882,250 BRENT LN,PENSACOLA,32503,ESCAMBIA,NA,COLLEGE/UNIVERSITY,PENSACOLA CHRISTIAN COLLEGE IN,PRIVATE,PRIVATE,1975,GEOPLAN,ESCAMBIA COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.47341217,-87.23498037,16RDU7744571269,394,218.0128242,PENSACOLA CHRISTIAN COLLEGE,V,6/30/2004,9/15/2017,312,19,35,1
101S293101012004,449533,NA,PENSACOLA SCHOOL OF MASSAGE THERAPY & HEALTH CAREERS,81,2409 CREIGHTON RD,PENSACOLA,32504,ESCAMBIA,850-474-1330,COLLEGE/UNIVERSITY,DELTA PROPERTIES BATON ROUGE I,PRIVATE,PRIVATE,1955,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,130,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,30.49478866,-87.1955698,16RDU8123273630,5425,1.90503398,PENSACOLA SCHOOL OF MASSAGE THERAPY & HEALTH CAREERS,V,5/14/2012,9/15/2017,5336,19,35,1
000S009080010011,NA,NA,PENSACOLA STATE COLLEGE - DOWNTOWN CAMPUS,76,418 W GARDEN ST,PENSACOLA,32502,ESCAMBIA,850-484-1374,COLLEGE/UNIVERSITY,PENSACOLA STATE COLLEGE,STATE,PUBLIC,1955,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY PENSACOLA JUNIOR COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.41237571,-87.22151941,16RDU7872464502,2050,4.19068249,PENSACOLA STATE COLLEGE - DOWNTOWN CAMPUS,V,5/14/2012,9/15/2017,1913,19,35,4
08-1N-28-0000-01300-0000,NA,NA,PENSACOLA STATE COLLEGE - MILTON CAMPUS,4407,5988 HWY 90,MILTON,32583,SANTA ROSA,850-484-4400,COLLEGE/UNIVERSITY,PENSACOLA STATE COLLEGE,STATE,PUBLIC,0,GEOPLAN,SANTA ROSA COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY PENSACOLA JUNIOR COLLEGE (MILTON CAMPUS)),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.60495846,-87.07533537,16RDU9277985825,4908,243.9233073,PENSACOLA STATE COLLEGE - MILTON CAMPUS,V,5/14/2012,9/15/2017,4782,19,35,4
013S311000000000,NA,NA,PENSACOLA STATE COLLEGE - NAVAL AIR STATION PENSACOLA,174,250 CHAMBERS AVE SUITE 23,PENSACOLA,32508,ESCAMBIA,850-453-7526,COLLEGE/UNIVERSITY,UNITED STATES OF AMERICA,FEDERAL,PUBLIC,1955,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.3493008,-87.2749281,16RDU7357757524,5422,9.63884772,PENSACOLA STATE COLLEGE - NAVAL AIR STATION PENSACOLA,V,5/14/2012,9/15/2017,5333,19,35,8
331S305101000001,136473,NA,PENSACOLA STATE COLLEGE - PENSACOLA CAMPUS,2372,1000 COLLEGE BOULEVARD,PENSACOLA,32504,ESCAMBIA,850-484-1000,COLLEGE/UNIVERSITY,PENSACOLA STATE COLLEGE,STATE,PUBLIC,1992,GEOPLAN,FDOE COLLEGE 2012,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY PENSACOLA JUNIOR COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.47963194,-87.19942052,16RDU8085971951,2496,131.293331,PENSACOLA STATE COLLEGE - PENSACOLA CAMPUS,V,5/14/2012,9/15/2017,2361,19,35,4
532S301000000001,NA,NA,PENSACOLA STATE COLLEGE - WARRINGTON CAMPUS,2744,5555 W HIGHWAY 98,PENSACOLA,32507,ESCAMBIA,850-484-2200,COLLEGE/UNIVERSITY,PENSACOLA STATE COLLEGE,STATE,PUBLIC,1976,GEOPLAN,ESCAMBIA COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY PENSACOLA JUNIOR COLLEGE WEST CAMPUS),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.39672745,-87.28662474,16RDU7246662782,2028,151.8680366,PENSACOLA STATE COLLEGE - WARRINGTON CAMPUS,V,5/14/2012,9/15/2017,2176,19,35,4
3.06933E+12,488147,NA,PIBERRY INSTITUTE,54,27501 SOUTH DIXIE HIGHWAY,NARANJA,33032,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,DRG PROPERTIES INC,PRIVATE,PRIVATE,1983,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.51098433,-80.43419495,17RNJ5685721651,8570,2.6618306,PIBERRY INSTITUTE,V,4/17/2017,9/15/2017,8508,19,35,1
2.62822E+17,136516,NA,POLK STATE COLLEGE,4344,999 AVENUE H NE,WINTER HAVEN,33881,POLK,863-297-1000,COLLEGE/UNIVERSITY,POLK STATE COLLEGE,STATE,PUBLIC,0,GEOPLAN,POLK COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.03170525,-81.71265459,17RMM2995000919,5132,105.1062671,POLK STATE COLLEGE,V,5/14/2012,9/15/2017,5000,19,35,4
2.52936E+17,NA,NA,POLK STATE COLLEGE - ADVANCED TECHNOLOGY CENTER,827,310 TECHNOLOGY DR,BARTOW,33830,POLK,863-669-2326,COLLEGE/UNIVERSITY,POLK STATE COLLEGE,STATE,PUBLIC,2014,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.91478084,-81.7661165,17RML2461387998,7393,20.02069137,POLK STATE COLLEGE - ADVANCED TECHNOLOGY CENTER,V,7/29/2016,9/15/2017,7216,19,35,4
2.73002E+17,NA,NA,POLK STATE COLLEGE - JD ALEXANDER CENTER,26,CENTRAL AVE E,LAKE WALES,33853,POLK,863-298-6830,COLLEGE/UNIVERSITY,POLK STATE COLLEGE,STATE,PUBLIC,1928,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.90091636,-81.58789534,17RML4214386365,7394,0.62036541,POLK STATE COLLEGE - JD ALEXANDER CENTER,V,7/29/2016,9/15/2017,7217,19,35,4
2.42902E+17,NA,NA,POLK STATE COLLEGE - LAKELAND CAMPUS,5394,3425 WINTER LAKE ROAD,LAKELAND,33803,POLK,863-297-1000,COLLEGE/UNIVERSITY,POLK STATE COLLEGE,STATE,PUBLIC,2000,GEOPLAN,POLK COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY POLK COMMUNITY COLLEGE),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,27.98990294,-81.88920453,17RML1256196402,5523,130.5095222,POLK STATE COLLEGE - LAKELAND CAMPUS,V,5/14/2012,9/15/2017,5674,19,35,4
3.53027E+12,456481,NA,POLYTECHNIC UNIVERSITY OF PUERTO RICO-MIAMI,22,8180 N.W. 36 ST.,MIAMI,33166,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,DORAL BLVD HOLDINGS LLC,PRIVATE,PRIVATE,1985,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,117,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.80917224,-80.32864003,17RNJ6729754723,6714,1.98418277,POLYTECHNIC UNIVERSITY OF PUERTO RICO-MIAMI,V,3/29/2016,9/15/2017,6878,19,35,1
3.12231E+14,456490,NA,POLYTECHNIC UNIVERSITY OF PUERTO RICO-ORLANDO,214,550 N ECONLOCKHATCHEE TR,ORLANDO,32825,ORANGE,NA,COLLEGE/UNIVERSITY,POLYTECHNIC UNIVERSITY OF PUER,PRIVATE,PRIVATE,1986,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,99,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.55136285,-81.25391857,17RMM7516258308,6715,14.60140205,POLYTECHNIC UNIVERSITY OF PUERTO RICO-ORLANDO,V,3/29/2016,9/15/2017,6879,19,35,1
1.3133E+11,454908,NA,PROFESSIONAL HANDS INSTITUTE,105,3383 NW 7 STREET - SUITE 200,MIAMI,33125,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,PRO HANDS MANAGEMENT LLC,PRIVATE,PRIVATE,1971,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.77938789,-80.25069686,17RNJ7512951466,8574,0.63647029,PROFESSIONAL HANDS INSTITUTE,V,4/17/2017,9/15/2017,8512,19,35,1
23889-001-00,138309,NA,RASMUSSEN COLLEGE-FLORIDA,4649,4755 SOUTHWEST 46TH COURT,OCALA,34474,MARION,352-629-1941,COLLEGE/UNIVERSITY,SL OCALA INVESTMENT LLC,PRIVATE,PRIVATE,2010,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,5109,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,29.14008661,-82.19733797,17RLN8353224099,5443,3.70887026,RASMUSSEN COLLEGE-FLORIDA,V,5/14/2012,9/15/2017,5215,19,35,1
274425P1011000020,13830902,NA,RASMUSSEN COLLEGE-FORT MYERS,1100,9160 FORUM CORPORATE PARKWAY,FORT MYERS,33905,LEE,NA,COLLEGE/UNIVERSITY,MLQ-ELD LLC,PRIVATE,PRIVATE,2008,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,26.62679585,-81.80416,17RMK1995245352,6716,11.72221532,RASMUSSEN COLLEGE-FORT MYERS,V,3/29/2016,9/15/2017,6880,19,35,1
1.82628E+18,13830904,NA,RASMUSSEN COLLEGE-LAND O' LAKES,400,18600 FERNVIEW ST,LAND O' LAKES,34638,PASCO,NA,COLLEGE/UNIVERSITY,CMS EDU II TAMPA LP,PRIVATE,PRIVATE,2011,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.19491294,-82.50826268,17RLM5196219715,8593,4.82780961,RASMUSSEN COLLEGE-LAND O' LAKES,V,4/17/2017,9/15/2017,8530,19,35,1
1.62535E+18,13830901,NA,RASMUSSEN COLLEGE-NEW PORT RICHEY,700,7660 CITIZENS DRIVE,NEW PORT RICHEY,34654,PASCO,NA,COLLEGE/UNIVERSITY,CITIZEN CENTER LLC,PRIVATE,PRIVATE,2009,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.26858853,-82.67237617,17RLM3596428090,6717,7.75418701,RASMUSSEN COLLEGE-NEW PORT RICHEY,V,3/29/2016,9/15/2017,6881,19,35,1
202905282000002000010U,13830903,NA,RASMUSSEN COLLEGE-TAMPA/BRANDON,800,4042 PARK OAKS BLVD,TAMPA,33610,HILLSBOROUGH,NA,COLLEGE/UNIVERSITY,BRE COH FL LLC,PRIVATE,PRIVATE,2009,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.98228583,-82.33406503,17RLL6880395957,6718,8.77420912,RASMUSSEN COLLEGE-TAMPA/BRANDON,V,3/29/2016,9/15/2017,6882,19,35,1
1.42132E+16,NA,NA,REFORMED THEOLOGICAL SEMINARY,1059,1231 REFORMATION DR,OVIEDO,32765,SEMINOLE,NA,COLLEGE/UNIVERSITY,REFORMED THEOLOGICAL SEMINARY,PRIVATE,PRIVATE,2001,GEOPLAN,SEMINOLE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.65747234,-81.18808904,17RMM8162070052,1386,62.7807236,REFORMED THEOLOGICAL SEMINARY,V,12/29/2011,9/15/2017,1540,19,35,1
0620305UD0000026A,460783,NA,REMINGTON COLLEGE-HEATHROW CAMPUS,325,7131 BUSINESS PARK LN,LAKE MARY,32746,SEMINOLE,NA,COLLEGE/UNIVERSITY,HEATHROW LAND HOLDINGS LLC,PRIVATE,PRIVATE,2006,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,255,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.78478291,-81.3595502,17RMM6490784195,6719,1.75045985,REMINGTON COLLEGE-HEATHROW CAMPUS,V,3/29/2016,9/15/2017,6883,19,35,1
2005160045,136774,NA,RINGLING SCHOOL OF ART AND DESIGN,1571,2700 NORTH TAMIAMI TRAIL,SARASOTA,34234,SARASOTA,800-255-7695,COLLEGE/UNIVERSITY,RINGLING COLLEGE OF ART & DESI,PRIVATE,PRIVATE,1940,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,27.36025941,-82.54833951,17RLL4686327289,3354,32.69597062,RINGLING SCHOOL OF ART AND DESIGN,V,5/14/2012,9/15/2017,3216,19,35,1
3.02206E+14,136950,NA,ROLLINS COLLEGE,3127,1000 HOLT AVE,WINTER PARK,32789,ORANGE,407-646-2000,COLLEGE/UNIVERSITY,ROLLINS COLLEGE,PRIVATE,PRIVATE,1969,GEOPLAN,ORANGE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,28.59333265,-81.34879088,17RMM6589662981,968,70.35356015,ROLLINS COLLEGE,V,7/17/2007,9/15/2017,837,19,35,1
1.4105E+11,449506,NA,SABER COLLEGE,342,3990 W FLAGLER ST.,MIAMI,33134,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,3990 W FLAGLER LLC,PRIVATE,PRIVATE,1968,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,600,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.77152237,-80.2613044,17RNJ7407150589,6720,0.83800751,SABER COLLEGE,V,3/29/2016,9/15/2017,6884,19,35,1
7.2216E+11,476966,NA,SAE INSTITUTE OF TECHNOLOGY-MIAMI,117,16051 W. DIXIE HIGHWAY,NORTH MIAMI BEACH,33160,MIAMI-DADE,NA,COLLEGE/UNIVERSITY,ADDI PROPERTIES LLC,PRIVATE,PRIVATE,1972,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,94,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.92393888,-80.15540134,17RNJ8458267533,6721,1.24540916,SAE INSTITUTE OF TECHNOLOGY-MIAMI,V,3/29/2016,9/15/2017,6885,19,35,1
